"TABLE 13: Weekday Person and Driver Trips Per Household"
""
"County","HHSIZ","Single.nnpt","Multiple.nnpt","Total.nnpt","Single.nndt","Multiple.nndt","Total.nndt"
"San Mateo","3",9.95997726202084,15.8798994234111,10.7510984188561,6.95944185751937,11.1382354582983,7.51788366426901
"San Mateo","4",12.9660341640035,18.5577927442904,13.3442063915018,8.19054425436007,9.89460561699904,8.30579041029656
"San Mateo","5+",23.5125303860639,7.80884618967341,20.582888093466,12.3595128162875,3.4702732510121,10.7011572448318
"San Mateo","Total",8.93224057825094,6.8467147897732,8.53459652843778,5.99521624825411,4.68127766670607,5.74468956493082
"Santa Barbara","1",2.29932033497397,3.48537608033115,2.76393252619578,2.09170158625605,3.08029408603672,2.47896173768361
"Santa Barbara","2",5.826419685117,6.25961461014657,5.90214784131216,4.8183256833082,5.09512165225871,4.86671325010493
"Santa Barbara","3",10.0724491723324,7.6961767957751,9.92134939729893,8.38532940638597,4.78817178972484,8.15659733341344
"Santa Barbara","4",16.2978457346288,9.76384615737527,14.8932907064337,10.6710078462,8.29395629866208,10.1600344884734
"Santa Barbara","5+",18.3436939802438,7.63193205150324,15.7438694748905,10.1428250547019,3.53976708325142,8.5402136413185
"Santa Barbara","Total",8.99227498798047,5.7300301652864,8.25017958172156,6.42596224977983,4.34120499431989,5.95172169870919
"Santa Clara","1",1.92623688010204,2.39499981692139,2.1409486780028,1.79335631159525,1.95858501793009,1.86903753512091
"Santa Clara","2",4.7698460184638,5.23925971029952,4.84907188824643,3.86246175553997,3.56520347701398,3.8122916261298
"Santa Clara","3",9.72388584167282,10.7405540044156,9.86162739146772,7.1908035527844,7.2905756406564,7.20432100372206
"Santa Clara","4",17.123209699817,14.1083772343218,16.7442442960149,10.8005463958789,9.02475148404109,10.5773284083003
"Santa Clara","5+",19.1729779102114,17.2992193798025,18.8720459253249,9.97063941527218,9.02030792631402,9.81801294999873
"Santa Clara","Total",9.62752020902267,6.4477815117544,8.93026196248008,6.38667340645233,4.25319084222426,5.9188398976672
"Santa Cruz","1",3.97531479692353,2.92152032420266,3.54323279182247,3.76083604951465,2.42439011268687,3.21285989757798
"Santa Cruz","2",4.94650896540033,12.0377828303008,5.59552200282655,3.9343130092658,6.66135115842754,4.18389909860371
"Santa Cruz","3",10.8825142214317,11.4480972034917,10.9401227933316,7.92486327517937,8.48617013704299,7.9820362944095
"Santa Cruz","4",11.9974506411281,15.2357927471317,12.0215308326392,7.02740953845344,15.2357927471317,7.08844677083702
"Santa Cruz","5+",19.6603767254627,15.0492739373052,18.3149807969108,8.85066235055784,3.68803991644361,7.34434780442655
"Santa Cruz","Total",8.07036846898249,6.68171353740875,7.83306437235192,5.50462153592182,3.98756980742015,5.24537600142036
"Shasta","1",2.6658548723396,1.79915406599423,2.30905204387494,2.54326230022032,1.59562027135499,2.15313764151958
"Shasta","2",5.79126689172676,4.96633751073228,5.6704699283217,4.50517455729207,4.14675010866846,4.45268935552647
"Shasta","3",8.74634541398336,9.61480408615344,8.8595171303254,6.53049235524037,7.67494003069129,6.6796291096363
"Shasta","4",16.5109342224113,NA,16.5109342224113,9.7690663497852,NA,9.7690663497852
"Shasta","5+",24.3457298700505,NA,24.3457298700505,11.4587206272441,NA,11.4587206272441
"Shasta","Total",9.39524125748089,3.49486230135041,8.29757727433719,6.03144579003833,2.93917641755875,5.45618227873071
"Sierra","1",1.72525947392063,NA,1.61698704038937,1.69516735140308,NA,1.58878341486856
"Sierra","2",7.41513049947166,0.626716643389319,5.75777642067565,6.7249868031866,0.626716643389319,5.23612752954578
"Sierra","3",7.94923314053797,NA,7.94923314053797,2.29293665795805,NA,2.29293665795805
"Sierra","4",7.31861711900883,17.6429363768618,7.3653055747809,1.71992482603019,17.6429363768618,1.79193159005811
"Sierra","Total",5.51662526034269,0.590229257078211,4.84304895490582,3.87391214121556,0.590229257078211,3.4249407260354
"Siskiyou","1",2.69054356441188,0.0572939096754642,1.78946899935312,1.63303797857743,0,1.07422693549068
"Siskiyou","2",3.0524917527471,14.3224507838863,3.80575803688145,2.59484519141759,11.3433915748885,3.17958423151931
"Siskiyou","3",7.91595991410278,11.9647030071357,8.75030664976155,5.42895898401473,7.12569581129234,5.77861486500831
"Siskiyou","4",31.7902197184582,14.3096253084277,24.4917744688198,23.7959161477035,7.65330810628702,17.0561029460972
"Siskiyou","5+",20.2754135832276,NA,18.467677607465,9.7086781244541,NA,8.84306191146628
"Siskiyou","Total",6.89692129727929,5.45077955350597,6.61680367259829,4.48405572682825,3.49810491126345,4.29307707504845
"Solano","1",2.31571618401489,1.33266860861486,1.9483282527276,2.14105535461199,1.17787845024417,1.78109355905454
"Solano","2",5.83389144015106,5.39276017278319,5.7739123684253,4.74928066886603,3.82705942350423,4.62388947963426
"Solano","3",11.5757612166584,19.8688512202644,12.6568661797094,8.56489006562771,11.1877216481251,8.90680800452042
"Solano","4",11.0645431699793,19.0030102707653,12.817196049101,6.60649091147159,9.54778447870366,7.2558690059454
"Solano","5+",19.6318341490932,5.45350272768214,18.1859133497295,10.2499908549745,3.28331075799035,9.53952166397152
"Solano","Total",8.95882759452755,7.93911456056216,8.75685325196648,6.04241936110488,4.61810074578459,5.76030487757404
"Sonoma","1",3.48857574320558,1.94194358981068,2.95425473140294,3.26076757925222,1.80448339292272,2.75765943023064
"Sonoma","2",6.0343151272959,4.44933181716916,5.86716957124545,5.20008468660745,3.31281327492481,5.00106112118039
"Sonoma","3",11.1184861172473,14.1005232909927,11.4369311947249,8.58179775938621,8.73019426923921,8.5976446906363
"Sonoma","4",14.4683064934721,7.02687342799045,13.871028408195,9.65462716327303,2.73347395368427,9.09910874356055
"Sonoma","5+",27.287787867926,17.3818467135738,23.677806366323,15.5408781370544,7.2753101364248,12.5286910951997
"Sonoma","Total",8.7862150634286,5.63963312073153,8.20850714885155,6.59638340202852,3.40939593305388,6.01125709099833
"Stanislaus","1",2.44974744435038,3.42403401464222,2.62490412671862,2.33887956635915,2.40466973972238,2.350707286098
"Stanislaus","2",3.73409113762863,1.75596935861935,3.54876505307045,3.21693129654529,0.86753140424915,2.99682094352208
"Stanislaus","3",7.6250491559068,NA,7.6250491559068,6.52976592592316,NA,6.52976592592316
"Stanislaus","4",12.6043945477713,8.63533750171147,12.5293329425386,7.38741761118656,8.63533750171147,7.41101789435147
"Stanislaus","5+",19.6483789580639,4.10196733929269,18.379393609589,7.9608108819869,2.59378621016638,7.52272421347107
"Stanislaus","Total",8.20673889144729,3.20228462953634,7.81847820024968,5.20648757373632,2.21920126993886,4.97472487106858
"Sutter","1",2.12366434834277,2.55247399841169,2.24827266510424,1.77587731502289,2.05998044772187,1.85843518923722
"Sutter","2",8.15445574372984,3.96711650925951,7.84959787624728,7.21715836186547,2.78041752377868,6.89414289196098
"Sutter","3",13.6269745521403,5.79427375400765,12.4764076601589,7.54404448002785,3.91639836095516,7.011169597149
"Sutter","4",6.85665848448465,NA,6.19647466793212,5.52853724189064,NA,4.99622973021231
"Sutter","5+",22.5668017570348,NA,22.5668017570348,9.41684785801873,NA,9.41684785801873
"Sutter","Total",9.68417385064822,2.95442964735423,8.83559585732014,6.27121302452247,2.1783066756425,5.75512353412069
"Tehama","1",2.74061068695583,1.48030930143464,2.23051868170748,2.74061068695583,1.48030930143464,2.23051868170748
"Tehama","2",4.99598166153495,2.67674386027992,4.80743257383521,3.95312667100342,1.67607120096537,3.76800691688203
"Tehama","3",11.7257658565722,3.14859766109409,10.6617930278154,9.1012912502651,1.0322560952212,8.10035085087118
"Tehama","4",5.79262916818029,NA,5.79262916818029,3.59297329986925,NA,3.59297329986925
"Tehama","5+",15.2339075075344,12.159349298022,14.41580838141,6.9880216152724,6.83931770794709,6.94845347951302
"Tehama","Total",6.68057473072479,3.48199269567654,6.12968941617931,4.73957153072171,2.27965505240529,4.31590509101056
"Trinity","1",2.05701674690968,2.29455200516245,2.1112240389748,2.04213795425326,2.00489621064434,2.03363911459606
"Trinity","2",4.85631078037269,7.0805973183985,5.0514037948959,3.79940497247804,4.09607395563068,3.82542592133032
"Trinity","3",7.0097537753834,NA,7.0097537753834,4.48978302593639,NA,4.48978302593639
"Trinity","4",26.4296204016398,0.922435345629912,24.6772071349582,17.5282181497695,0.0775251802105402,16.3293078895627
"Trinity","5+",15.1466565548822,NA,14.2576663574685,8.65572699722164,NA,8.14770356484646
"Trinity","Total",6.981574659881,3.72731560544783,6.59902260649309,4.94840911964351,2.53266538982368,4.66442812463249
"Tulare","1",3.96171239523647,1.34919993463184,3.05243532013143,3.79025920889786,1.14629772080217,2.87003639471476
"Tulare","2",7.46452721483671,11.4750896640853,7.76723698024043,6.04737463651276,8.66579752736467,6.2450083073626
"Tulare","3",10.3668640547313,7.34882317347923,10.247997769173,7.72534395494771,3.6382963831579,7.56437457684001
"Tulare","4",11.6164313813311,15.5779689167405,11.9153088233833,7.80910260939816,4.62830879735748,7.56912822830478
"Tulare","5+",14.6548294594154,12.4803345333244,14.257478395155,7.10365347340463,3.50285298688841,6.44566991669944
"Tulare","Total",9.75361023522911,7.50837759660663,9.43895970615515,6.5982824577504,3.34077848673495,6.14177058886477
"Tuolumne","1",3.71061447100113,3.43303113175382,3.6534577090712,3.68728968229896,3.16859635558835,3.58048633066471
"Tuolumne","2",5.84597315571335,9.45092188022838,6.09577263338745,4.66606733560214,7.073570515737,4.83289163265988
"Tuolumne","3",5.13024411999092,3.91054758383791,5.02805889744834,2.81871538864091,3.91054758383791,2.91018823663084
"Tuolumne","4",22.8367843115264,28.7396964515295,23.2957576904658,13.5001101184613,12.4840069805151,13.4211043193722
"Tuolumne","5+",13.9100484129512,NA,13.9100484129512,6.87261105840102,NA,6.87261105840102
"Tuolumne","Total",7.20687417547451,6.6177744700648,7.14457434297692,5.04160971843032,4.87893283268164,5.02440593672697
"Ventura","1",2.46914435292455,3.72622389084263,3.02586939546691,2.3319457772025,3.33164616095676,2.77468485765636
"Ventura","2",6.08849728463922,6.08529830990188,6.08808980565682,5.28963291114699,4.66411621620414,5.20995584982008
"Ventura","3",10.8637700100173,15.797983295191,11.2222986212256,7.49938948511077,6.79287705345826,7.44805304984095
"Ventura","4",12.3415338623923,17.4928723783615,12.5369246314701,7.66680670200872,5.9887956950896,7.60315958191625
"Ventura","5+",13.4565481426509,6.97951876190172,12.8287089808615,6.77776425905752,3.90310033559214,6.49911389605329
"Ventura","Total",8.9050885016395,6.06827458597026,8.44626326144444,6.01977316259755,4.07728688583133,5.70559614605446
"Yolo","1",2.98702411637242,2.75479055560728,2.90561892350062,2.98702411637242,2.37181402853762,2.77137356314545
"Yolo","2",5.86130741321754,6.79657763786764,6.07877931833084,4.83114351860029,3.79443143840629,4.59008404167948
"Yolo","3",9.15278984021881,10.0894617604028,9.27666971037719,5.73728610091694,7.70848730552841,5.99798800093264
"Yolo","4",12.8267991966532,7.73148421300604,12.6686667417223,9.16343310207224,3.79868335641506,8.99693877344035
"Yolo","5+",15.5938518752186,4.46508648725672,13.7726800673155,8.89365783087496,2.55341863977802,7.85610654215087
"Yolo","Total",8.27635932516714,5.33085707552221,7.67331527291701,5.89436333988568,3.5559487494327,5.41561068891161
"Yuba","1",3.61709730429999,1.29962191712016,2.86871807906538,3.61709730429999,0.542249020975151,2.62414066332832
"Yuba","2",7.49704447638093,12.1408715969059,8.57267318915249,5.65606933331843,6.06797972971689,5.75147827899107
"Yuba","3",5.54307914534484,2.90964036770725,5.14876481449407,4.17442647587018,2.90964036770725,3.98504546874573
"Yuba","4",8.62896019179854,9.97806048482132,8.96759846114157,3.42499997592985,2.82986810770942,3.27561565889476
"Yuba","5+",15.85275247859,NA,15.85275247859,4.26779154084529,NA,4.26779154084529
"Yuba","Total",7.65174445600177,7.0403967132892,7.51773849766992,4.34148867081586,3.10532051522404,4.07052357717801
